material_type;reinforcement_type;sigma_C_B;E;E_c;tau__M;tau__12M;G__12;eps;mu;h__p;V;T__gdry;climate_conditions;climate_conditions_time_spent;s__max;sigma__B_min;sigma__B_max;sigma__B_mean;N_current
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2856
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2857
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2858
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2859
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2860
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2861
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2862
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2863
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2864
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2865
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2866
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2867
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2868
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2869
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2870
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2871
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2872
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2873
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2874
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2875
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2876
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2877
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2878
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2879
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2880
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2881
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2882
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2883
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2884
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2885
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2886
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2887
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2888
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2889
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2890
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2891
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2892
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2893
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2894
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2895
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2896
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2897
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2898
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2899
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2900
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2901
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2902
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2903
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2904
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2905
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2906
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2907
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2908
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2909
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2910
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2911
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2912
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2913
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2914
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2915
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2916
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2917
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2918
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2919
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2920
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2921
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2922
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2923
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2924
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2925
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2926
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2927
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2928
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2929
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2930
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2931
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2932
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2933
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2934
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2935
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2936
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2937
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2938
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2939
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2940
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2941
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2942
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2943
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2944
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2945
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2946
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2947
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2948
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2949
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2950
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2951
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2952
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2953
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2954
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2955
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2956
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2957
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2958
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2959
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2960
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2961
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2962
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2963
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2964
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2965
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2966
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2967
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2968
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2969
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2970
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2971
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2972
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2973
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2974
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2975
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2976
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2977
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2978
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2979
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2980
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2981
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2982
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2983
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2984
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2985
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2986
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2987
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2988
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2989
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2990
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2991
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2992
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2993
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2994
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2995
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2996
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2997
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2998
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;2999
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3000
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3001
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3002
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3003
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3004
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3005
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3006
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3007
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3008
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3009
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3010
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3011
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3012
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3013
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3014
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3015
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3016
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3017
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3018
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3019
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3020
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3021
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3022
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3023
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3024
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3025
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3026
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3027
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3028
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3029
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3030
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3031
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3032
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3033
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3034
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3035
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3036
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3037
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3038
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3039
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3040
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3041
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3042
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3043
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3044
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3045
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3046
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3047
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3048
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3049
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3050
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3051
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3052
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3053
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3054
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3055
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3056
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3057
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3058
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3059
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3060
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3061
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3062
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3063
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3064
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3065
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3066
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3067
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3068
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3069
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3070
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3071
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3072
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3073
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3074
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3075
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3076
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3077
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3078
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3079
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3080
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3081
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3082
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3083
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3084
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3085
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3086
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3087
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3088
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3089
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3090
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3091
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3092
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3093
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3094
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3095
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3096
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3097
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3098
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3099
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3100
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3101
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3102
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3103
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3104
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3105
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3106
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;3107
